player_id,player_name,position,year,team,level,pos,voters
TheiJo00,Joe Theismann,QB,1979,2nd Tm,All-Conf.,,UPI
TheiJo00,Joe Theismann,QB,1982,1st Tm,All-Conf.,,UPI
TheiJo00,Joe Theismann,QB,1982,2nd Tm,,,Newspaper Ent. Assoc.
TheiJo00,Joe Theismann,QB,1983,1st Tm,All-Conf.,,Pro Football Weekly
TheiJo00,Joe Theismann,QB,1983,1st Tm,All-Conf.,,UPI
TheiJo00,Joe Theismann,QB,1983,1st Tm,,QB,Associated Press
TheiJo00,Joe Theismann,QB,1983,1st Tm,,,Pro Football Writers
TheiJo00,Joe Theismann,QB,1983,1st Tm,,,Newspaper Ent. Assoc.
TheiJo00,Joe Theismann,QB,1983,1st Tm,,,Pro Football Weekly
TheiJo00,Joe Theismann,QB,1983,1st Tm,,,Sporting News
