player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
TheiJo00,Joe Theismann,QB,1982,33,WAS,NFL,QB,4,4,9,27,0,3,44.4,12,3.0,6.8,2.3,0,0,0,0,0.0,0.0,9,3.0,27,0,0,
TheiJo00,Joe Theismann,QB,1983,34,WAS,NFL,QB,3,3,5,30,0,0,80.0,8,6.0,10.0,1.7,0,0,0,0,0.0,0.0,5,6.0,30,0,2,
TheiJo00,Joe Theismann,QB,1984,35,WAS,NFL,QB,1,1,5,38,0,2,60.0,13,7.6,38.0,5.0,0,0,0,0,0.0,0.0,5,7.6,38,0,1,
