player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
PollMa00,Marcus Pollard,TE,1995,23,IND,NFL,TE,8,0,0,0,0,,0,0,,,0.0,0.0,,,0,0,0,0,0.0,0.0,0,,0,0,0,0,
PollMa00,Marcus Pollard,TE,1996,24,IND,NFL,TE,16,4,12,6,86,14.3,1,4,41.7,48,0.4,5.4,50.0,7.2,0,0,0,0,0.0,0.0,6,14.3,86,1,0,1,
PollMa00,Marcus Pollard,TE,1997,25,IND,NFL,TE,16,6,19,10,116,11.6,0,8,52.6,28,0.6,7.3,52.6,6.1,0,0,0,0,0.0,0.0,10,11.6,116,0,0,1,
PollMa00,Marcus Pollard,TE,1998,26,IND,NFL,TE,16,11,40,24,309,12.9,4,16,50.0,44,1.5,19.3,60.0,7.7,0,0,0,0,0.0,0.0,24,12.9,309,4,0,3,
PollMa00,Marcus Pollard,TE,1999,27,IND,NFL,TE,16,12,47,34,374,11.0,4,18,55.3,33,2.1,23.4,72.3,8.0,0,0,0,0,0.0,0.0,34,11.0,374,4,2,5,
PollMa00,Marcus Pollard,TE,2000,28,IND,NFL,TE,16,14,42,30,439,14.6,3,18,59.5,50,1.9,27.4,71.4,10.5,0,0,0,0,0.0,0.0,30,14.6,439,3,0,5,
PollMa00,Marcus Pollard,TE,2001,29,IND,NFL,TE,16,16,73,47,739,15.7,8,34,54.8,86,2.9,46.2,64.4,10.1,0,0,0,0,0.0,0.0,47,15.7,739,8,0,7,
PollMa00,Marcus Pollard,TE,2002,30,IND,NFL,TE,15,15,69,43,478,11.1,6,21,42.0,41,2.9,31.9,62.3,6.9,0,0,0,0,0.0,0.0,43,11.1,478,6,1,4,
PollMa00,Marcus Pollard,TE,2003,31,IND,NFL,TE,14,13,57,40,541,13.5,3,25,63.2,70,2.9,38.6,70.2,9.5,0,0,0,0,0.0,0.0,40,13.5,541,3,1,7,
PollMa00,Marcus Pollard,TE,2004,32,IND,NFL,TE,13,13,41,29,309,10.7,6,17,61.0,31,2.2,23.8,70.7,7.5,0,0,0,0,0.0,0.0,29,10.7,309,6,0,4,
PollMa00,Marcus Pollard,TE,2005,33,DET,NFL,TE,16,16,78,46,516,11.2,3,28,44.9,86,2.9,32.3,59.0,6.6,0,0,0,0,0.0,0.0,46,11.2,516,3,1,4,
PollMa00,Marcus Pollard,TE,2006,34,DET,NFL,TE,15,5,17,12,100,8.3,0,6,41.2,22,0.8,6.7,70.6,5.9,0,0,0,0,0.0,0.0,12,8.3,100,0,0,1,
PollMa00,Marcus Pollard,TE,2007,35,SEA,NFL,TE,14,10,35,28,273,9.8,2,15,71.4,22,2.0,19.5,80.0,7.8,0,0,0,0,0.0,0.0,28,9.8,273,2,0,2,
PollMa00,Marcus Pollard,TE,2008,36,ATL,NFL,TE,1,0,0,0,0,,0,0,,,0.0,0.0,,,0,0,0,0,0.0,0.0,0,,0,0,0,0,
