player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
StalDu00,Duce Staley,RB,1997,22,16,RB,5,,123,,All 1997 Games
StalDu00,Duce Staley,RB,1998,23,16,RB,186,62,13,21,All 1998 Games
StalDu00,Duce Staley,RB,1999,24,16,RB,185,59,10,22,All 1999 Games
StalDu00,Duce Staley,RB,2000,25,5,RB,57,,48,,All 2000 Games
StalDu00,Duce Staley,RB,2001,26,13,RB,145,13,19,55,All 2001 Games
StalDu00,Duce Staley,RB,2002,27,16,RB,207,57,13,23,All 2002 Games
StalDu00,Duce Staley,RB,2003,28,16,RB,123,,28,,All 2003 Games
StalDu00,Duce Staley,RB,2004,29,10,RB,91,,37,,All 2004 Games
StalDu00,Duce Staley,RB,2005,30,5,RB,24,,90,,All 2005 Games
StalDu00,Duce Staley,RB,2006,31,1,RB,,,180,,All 2006 Games
