player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
LeexMa00,Marqise Lee,WR,2014,23,JAX,NFL,WR,13,8,69,37,422,11.4,1,21,44.9,37,2.8,32.5,53.6,6.1,3,9,0,1,66.7,5,3.0,0.7,0.2,40,10.8,431,1,0,3,
LeexMa00,Marqise Lee,WR,2015,24,JAX,NFL,WR,10,1,32,15,191,12.7,1,11,43.8,30,1.5,19.1,46.9,6.0,5,38,0,2,80.0,12,7.6,3.8,0.5,20,11.5,229,1,0,2,
LeexMa00,Marqise Lee,WR,2016,25,JAX,NFL,WR,16,6,105,63,851,13.5,3,44,54.3,51,3.9,53.2,60.0,8.1,6,35,0,2,66.7,11,5.8,2.2,0.4,69,12.8,886,3,1,7,
LeexMa00,Marqise Lee,WR,2017,26,JAX,NFL,WR,14,14,96,56,702,12.5,3,40,47.9,45,4.0,50.1,58.3,7.3,1,17,0,1,100.0,17,17.0,1.2,0.1,57,12.6,719,3,1,6,
LeexMa00,Marqise Lee,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeexMa00,Marqise Lee,WR,2019,28,JAX,NFL,WR,6,1,4,3,18,6.0,0,2,50.0,8,0.5,3.0,75.0,4.5,1,1,0,0,0.0,1,1.0,0.2,0.2,4,4.8,19,0,0,0,
