player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
HenrHu00,Hunter Henry,TE,2016,22,SDG,NFL,TE,15,10,0,8,0,0,0,0,0,8,0,,0,0,0,0,0,48,3.2,
HenrHu00,Hunter Henry,TE,2017,23,LAC,NFL,TE,14,13,0,4,0,0,0,0,0,4,0,,0,0,0,0,0,24,1.7,
HenrHu00,Hunter Henry,TE,,,,,,,,,,,,,,,,,,,,,,,,,
HenrHu00,Hunter Henry,TE,2019,25,LAC,NFL,TE,12,12,0,5,0,0,0,0,0,5,1,,0,0,0,0,0,32,2.7,
HenrHu00,Hunter Henry,TE,2020,26,LAC,NFL,TE,14,14,0,4,0,0,0,0,0,4,0,,0,0,0,0,0,24,1.7,
HenrHu00,Hunter Henry,TE,2021,27,NWE,NFL,TE,17,10,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.2,
HenrHu00,Hunter Henry,TE,2022,28,NWE,NFL,TE,17,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
HenrHu00,Hunter Henry,TE,2023,29,NWE,NFL,TE,14,10,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.6,
HenrHu00,Hunter Henry,TE,2024,30,NWE,NFL,TE,16,16,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
HenrHu00,Hunter Henry,TE,2025,31,NWE,NFL,TE,9,9,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,2.7,
