player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
AllgTy00,Tyler Allgeier,RB,2022,22,ATL,NFL,RB,16,7,210,1035,53,609,2.9,426,2.0,5,42.0,17,16,139,8,-25,-1.6,164,10.3,-1.6,1,16.0,0,0.0,0,120.3,AP ORoY-5
AllgTy00,Tyler Allgeier,RB,2023,23,ATL,NFL,RB,17,3,186,683,39,320,1.7,363,2.0,15,12.4,23,18,193,6,-24,-1.3,217,12.1,-1.0,2,9.0,2,8.7,0,116.1,
AllgTy00,Tyler Allgeier,RB,2024,24,ATL,NFL,RB,17,0,137,644,43,288,2.1,356,2.6,7,19.6,13,13,88,2,-5,-0.4,93,7.2,-0.4,2,6.5,0,0.0,0,94.9,
AllgTy00,Tyler Allgeier,RB,2025,25,ATL,NFL,RB,8,1,63,213,17,104,1.7,109,1.7,6,10.5,6,5,20,1,0,0.0,20,4.0,-0.8,1,5.0,1,16.7,0,80.6,
