player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
GinnTe00,Ted Ginn Jr.,WR,2007,22,MIA,NFL,WR,16,9,24,230,1,87,9.6,63,1433,0,52,22.7,2077,
GinnTe00,Ted Ginn Jr.,WR,2008,23,MIA,NFL,WR,16,14,7,54,0,15,7.7,32,657,0,41,20.5,1574,
GinnTe00,Ted Ginn Jr.,WR,2009,24,MIA,NFL,WR,16,12,5,28,0,12,5.6,52,1296,2,101,24.9,1826,
GinnTe00,Ted Ginn Jr.,WR,2010,25,SFO,NFL,WR,13,0,24,321,1,78,13.4,47,992,0,61,21.1,1487,
GinnTe00,Ted Ginn Jr.,WR,2011,26,SFO,NFL,WR,14,3,38,466,1,55,12.3,29,800,1,102,27.6,1554,
GinnTe00,Ted Ginn Jr.,WR,2012,27,SFO,NFL,WR,13,0,32,326,0,38,10.2,11,253,0,31,23.0,587,
GinnTe00,Ted Ginn Jr.,WR,2013,28,CAR,NFL,WR,16,2,26,316,0,41,12.2,25,595,0,38,23.8,1496,
GinnTe00,Ted Ginn Jr.,WR,2014,29,ARI,NFL,WR,16,0,26,277,1,71,10.7,22,417,0,43,19.0,890,
GinnTe00,Ted Ginn Jr.,WR,2015,30,CAR,NFL,WR,15,13,27,277,0,37,10.3,1,8,0,8,8.0,1084,
GinnTe00,Ted Ginn Jr.,WR,2016,31,CAR,NFL,WR,16,8,29,202,0,19,7.0,18,391,0,59,21.7,1443,
GinnTe00,Ted Ginn Jr.,WR,2017,32,NOR,NFL,WR,15,10,19,103,0,17,5.4,5,56,0,17,11.2,985,
GinnTe00,Ted Ginn Jr.,WR,2018,33,NOR,NFL,WR,5,3,0,0,0,0,,1,1,0,1,1.0,236,
GinnTe00,Ted Ginn Jr.,WR,2019,34,NOR,NFL,WR,16,9,0,0,0,0,,1,0,0,0,0.0,439,
GinnTe00,Ted Ginn Jr.,WR,2020,35,CHI,NFL,WR,6,0,5,24,0,10,4.8,0,0,0,0,,64,
