player_id,player_name,position,year,team,level,pos,voters
ElwaJo00,John Elway,QB,1986,2nd Tm,All-Conf.,,UPI
ElwaJo00,John Elway,QB,1987,1st Tm,All-Conf.,,Pro Football Weekly
ElwaJo00,John Elway,QB,1987,1st Tm,All-Conf.,,UPI
ElwaJo00,John Elway,QB,1987,2nd Tm,,QB,Associated Press
ElwaJo00,John Elway,QB,1987,1st Tm,,,Newspaper Ent. Assoc.
ElwaJo00,John Elway,QB,1987,1st Tm,,,Sporting News
ElwaJo00,John Elway,QB,1993,1st Tm,All-Conf.,,Pro Football Writers
ElwaJo00,John Elway,QB,1993,1st Tm,All-Conf.,,UPI
ElwaJo00,John Elway,QB,1993,2nd Tm,,QB,Associated Press
ElwaJo00,John Elway,QB,1996,1st Tm,All-Conf.,,Pro Football Writers
ElwaJo00,John Elway,QB,1996,1st Tm,All-Conf.,,UPI
ElwaJo00,John Elway,QB,1996,2nd Tm,,QB,Associated Press
ElwaJo00,John Elway,QB,1997,1st Tm,All-Conf.,,Pro Football Writers
