player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
ElwaJo00,John Elway,QB,1983,23,DEN,NFL,QB,1,0,,10,15,66.7,123,0,0.0,1,6.7,6,46.7,31,8.2,5.20,12.3,123.0,64.0,0,0,0.00,8.20,5.20,0,0,
ElwaJo00,John Elway,QB,1984,24,DEN,NFL,QB,1,1,0-1-0,19,37,51.4,184,2,5.4,2,5.4,10,39.0,21,5.0,3.62,9.7,184.0,61.1,4,37,9.76,3.59,2.37,0,0,
ElwaJo00,John Elway,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElwaJo00,John Elway,QB,1986,26,DEN,NFL,QB,3,3,2-1-0,57,107,53.3,805,3,2.8,4,3.7,35,40.7,54,7.5,6.40,14.1,268.3,71.6,6,49,5.31,6.69,5.63,1,1,
ElwaJo00,John Elway,QB,1987,27,DEN,NFL,QB,3,3,2-1-0,42,89,47.2,797,6,6.7,5,5.6,29,40.2,80,9.0,7.78,19.0,265.7,77.8,8,79,8.25,7.40,6.32,0,1,
ElwaJo00,John Elway,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElwaJo00,John Elway,QB,1989,29,DEN,NFL,QB,3,3,2-1-0,42,82,51.2,732,4,4.9,3,3.7,28,42.0,70,8.9,8.26,17.4,244.0,83.0,6,51,6.82,7.74,7.11,1,1,
ElwaJo00,John Elway,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElwaJo00,John Elway,QB,1991,31,DEN,NFL,QB,2,2,1-1-0,30,54,55.6,378,1,1.9,2,3.7,18,43.9,44,7.0,5.70,12.6,189.0,68.3,3,24,5.26,6.21,4.98,1,1,
ElwaJo00,John Elway,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElwaJo00,John Elway,QB,1993,33,DEN,NFL,QB,1,1,0-1-0,29,47,61.7,302,3,6.4,1,2.1,15,50.0,25,6.4,6.74,10.4,302.0,92.7,1,5,2.08,6.19,6.50,0,0,
ElwaJo00,John Elway,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElwaJo00,John Elway,QB,1996,36,DEN,NFL,QB,1,1,0-1-0,25,38,65.8,226,2,5.3,0,0.0,13,43.6,18,5.9,7.00,9.0,226.0,99.2,1,1,2.56,5.77,6.79,0,0,
ElwaJo00,John Elway,QB,1997,37,DEN,NFL,QB,4,4,4-0-0,56,96,58.3,726,3,3.1,2,2.1,35,46.1,43,7.6,7.25,13.0,181.5,83.9,6,44,5.88,6.69,6.39,1,2,
ElwaJo00,John Elway,QB,1998,38,DEN,NFL,QB,3,3,3-0-0,45,86,52.3,691,3,3.5,1,1.2,30,43.3,80,8.0,8.21,15.4,230.3,85.9,4,28,4.44,7.37,7.53,0,0,SB MVP
