player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt,punt_yds,punt_yds_per_punt,punt_ret_yds_opp,punt_net_yds,punt_net_yds_per_punt,punt_long,punt_tb,punt_tb_pct,punt_in_20,punt_in_20_pct,punt_blocked,awards
ElwaJo00,John Elway,QB,1987,27,DEN,NFL,QB,12,12,1,31,31.0,0,31,31.0,31,0,0.0,1,100.0,0,"PB,AP-2,AP MVP-1,AP OPoY-3"
ElwaJo00,John Elway,QB,1988,28,DEN,NFL,QB,15,15,3,117,39.0,0,117,39.0,40,0,0.0,2,66.7,0,
ElwaJo00,John Elway,QB,1989,29,DEN,NFL,QB,15,15,1,34,34.0,0,14,14.0,34,1,100.0,0,0.0,0,PB
ElwaJo00,John Elway,QB,1990,30,DEN,NFL,QB,16,16,1,37,37.0,0,17,17.0,37,1,100.0,0,0.0,0,
ElwaJo00,John Elway,QB,1991,31,DEN,NFL,QB,16,16,1,34,34.0,0,14,14.0,34,1,100.0,0,0.0,0,PB
