player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
ManuLi00,Lionel Manuel,WR,1984,22,NYG,NFL,WR,16,5,8,62,0,22,7.8,0,0,0,0,683,
ManuLi00,Lionel Manuel,WR,,,,,,,,,,,,,,,,,,
ManuLi00,Lionel Manuel,WR,1986,24,NYG,NFL,WR,4,4,3,22,0,12,7.3,0,0,0,0,228,
