player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
WilsMa00,Marc Wilson,QB,1981,24,OAK,NFL,QB,13,9,0,0,0,0,0,8,2,-3,0,0.0,0,0,0,0,
WilsMa00,Marc Wilson,QB,,,,,,,,,,,,,,,,,,,,,,
WilsMa00,Marc Wilson,QB,1983,26,RAI,NFL,QB,10,3,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,
WilsMa00,Marc Wilson,QB,1984,27,RAI,NFL,QB,16,10,0,0,0,0,0,11,3,-11,0,0.0,0,0,0,0,
WilsMa00,Marc Wilson,QB,1985,28,RAI,NFL,QB,16,13,0,0,0,0,0,8,2,-4,0,0.0,0,0,0,0,
WilsMa00,Marc Wilson,QB,1986,29,RAI,NFL,QB,16,8,0,0,0,0,0,6,1,-10,0,0.0,0,0,0,0,
WilsMa00,Marc Wilson,QB,1987,30,RAI,NFL,QB,15,7,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
WilsMa00,Marc Wilson,QB,,,,,,,,,,,,,,,,,,,,,,
WilsMa00,Marc Wilson,QB,1989,32,NWE,NFL,QB,14,4,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
WilsMa00,Marc Wilson,QB,1990,33,NWE,NFL,QB,16,6,0,0,0,0,0,6,4,-5,0,0.0,0,0,0,0,
