player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
WilsMa00,Marc Wilson,QB,1981,24,OAK,NFL,QB,13,9,85,85,84,84,72,95,89,97,79,
WilsMa00,Marc Wilson,QB,,,,,,,,,,,,,,,,,
WilsMa00,Marc Wilson,QB,1983,26,RAI,NFL,QB,10,3,105,106,105,105,102,128,88,101,108,
WilsMa00,Marc Wilson,QB,1984,27,RAI,NFL,QB,16,10,111,103,99,95,94,112,77,80,96,
WilsMa00,Marc Wilson,QB,1985,28,RAI,NFL,QB,16,13,93,99,88,92,79,100,82,110,84,
WilsMa00,Marc Wilson,QB,1986,29,RAI,NFL,QB,16,8,104,91,91,85,95,109,70,73,91,
WilsMa00,Marc Wilson,QB,1987,30,RAI,NFL,QB,15,7,117,105,117,110,107,104,113,77,113,
WilsMa00,Marc Wilson,QB,,,,,,,,,,,,,,,,,
WilsMa00,Marc Wilson,QB,1989,32,NWE,NFL,QB,14,4,93,97,93,95,81,75,106,105,86,
WilsMa00,Marc Wilson,QB,1990,33,NWE,NFL,QB,16,6,80,75,79,76,85,81,92,82,79,
