player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
WilsMa00,Marc Wilson,QB,1980,23,OAK,NFL,QB,2,0,1,3,0,0,0.0,3,3.0,1.5,0.5,0,0,0,0,0,0.0,0.0,1,3.0,3,0,0,
WilsMa00,Marc Wilson,QB,1981,24,OAK,NFL,QB,13,9,30,147,2,9,50.0,18,4.9,11.3,2.3,0,0,0,0,0,0.0,0.0,30,4.9,147,2,8,
WilsMa00,Marc Wilson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WilsMa00,Marc Wilson,QB,1983,26,RAI,NFL,QB,10,3,13,122,0,6,69.2,23,9.4,12.2,1.3,0,0,0,0,0,0.0,0.0,13,9.4,122,0,4,
WilsMa00,Marc Wilson,QB,1984,27,RAI,NFL,QB,16,10,30,56,1,1,20.0,14,1.9,3.5,1.9,0,0,0,0,0,0.0,0.0,30,1.9,56,1,11,
WilsMa00,Marc Wilson,QB,1985,28,RAI,NFL,QB,16,13,24,98,2,7,41.7,17,4.1,6.1,1.5,0,0,0,0,0,0.0,0.0,24,4.1,98,2,8,
WilsMa00,Marc Wilson,QB,1986,29,RAI,NFL,QB,16,8,14,45,0,3,28.6,13,3.2,2.8,0.9,0,0,0,0,0,0.0,0.0,14,3.2,45,0,6,
WilsMa00,Marc Wilson,QB,1987,30,RAI,NFL,QB,15,7,17,91,0,7,41.2,16,5.4,6.1,1.1,0,0,0,0,0,0.0,0.0,17,5.4,91,0,1,
WilsMa00,Marc Wilson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WilsMa00,Marc Wilson,QB,1989,32,NWE,NFL,QB,14,4,7,42,0,2,71.4,11,6.0,3.0,0.5,0,0,0,0,0,0.0,0.0,7,6.0,42,0,2,
WilsMa00,Marc Wilson,QB,1990,33,NWE,NFL,QB,16,6,5,7,0,0,20.0,6,1.4,0.4,0.3,0,0,0,0,0,0.0,0.0,5,1.4,7,0,6,
