player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
JackSt00,Steven Jackson,RB,2004,21,STL,NFL,RB,14,3,4,0,0,0,0,0,0,4,1,0,0,0,0,0,26,1.9,
JackSt00,Steven Jackson,RB,2005,22,STL,NFL,RB,15,15,8,2,0,0,0,0,0,10,0,0,0,0,0,0,60,4.0,
JackSt00,Steven Jackson,RB,2006,23,STL,NFL,RB,16,16,13,3,0,0,0,0,0,16,0,0,0,0,0,0,96,6.0,"PB,AP-2,AP OPoY-4"
JackSt00,Steven Jackson,RB,2007,24,STL,NFL,RB,12,12,5,1,0,0,0,0,0,6,0,0,0,0,0,0,36,3.0,
JackSt00,Steven Jackson,RB,2008,25,STL,NFL,RB,12,11,7,1,0,0,0,0,0,8,0,0,0,0,0,0,48,4.0,
JackSt00,Steven Jackson,RB,2009,26,STL,NFL,RB,15,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.6,"PB,AP-2"
JackSt00,Steven Jackson,RB,2010,27,STL,NFL,RB,16,16,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,2.3,PB
JackSt00,Steven Jackson,RB,2011,28,STL,NFL,RB,15,15,5,1,0,0,0,0,0,6,0,0,0,0,0,0,36,2.4,
JackSt00,Steven Jackson,RB,2012,29,STL,NFL,RB,16,16,4,0,0,0,0,0,0,4,1,0,0,0,0,0,26,1.6,
JackSt00,Steven Jackson,RB,2013,30,ATL,NFL,RB,12,12,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.5,
JackSt00,Steven Jackson,RB,2014,31,ATL,NFL,RB,15,15,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,2.4,
JackSt00,Steven Jackson,RB,2015,32,NWE,NFL,RB,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,
