player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
RiceRa01,Rashee Rice,WR,2023,23,16,WR,134,4,27,72,All 2023 Games
RiceRa01,Rashee Rice,WR,2024,24,4,WR,41,,96,,All 2024 Games
RiceRa01,Rashee Rice,WR,2025,25,3,WR,47,,46,,All 2025 Games
