player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
ReedAn00,Andre Reed,WR,1985,21,BUF,NFL,WR,16,15,0,0,0,0,,0,2,2,0,0,0.0,0,0,0,,0,
ReedAn00,Andre Reed,WR,1986,22,BUF,NFL,WR,15,15,0,0,0,0,,0,2,2,2,0,0.0,0,0,0,,0,
ReedAn00,Andre Reed,WR,,,,,,,,,,,,,,,,,,,,,,,,
ReedAn00,Andre Reed,WR,1988,24,BUF,NFL,WR,15,14,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,PB
ReedAn00,Andre Reed,WR,1989,25,BUF,NFL,WR,16,16,0,0,0,0,,1,4,0,0,0,0.0,0,0,0,,0,"PB,AP-2"
ReedAn00,Andre Reed,WR,1990,26,BUF,NFL,WR,16,16,0,0,0,0,,0,1,1,0,0,0.0,0,0,0,,0,"PB,AP-2"
ReedAn00,Andre Reed,WR,1991,27,BUF,NFL,WR,16,16,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,PB
ReedAn00,Andre Reed,WR,1992,28,BUF,NFL,WR,16,16,0,0,0,0,,0,4,0,0,0,0.0,0,0,0,,0,PB
ReedAn00,Andre Reed,WR,1993,29,BUF,NFL,WR,15,15,0,0,0,0,,0,3,0,0,0,0.0,0,0,0,,0,PB
ReedAn00,Andre Reed,WR,1994,30,BUF,NFL,WR,16,16,0,0,0,0,,0,3,2,0,0,0.0,0,0,0,,0,PB
ReedAn00,Andre Reed,WR,1995,31,BUF,NFL,WR,6,6,0,0,0,0,,0,2,0,0,0,0.0,0,0,0,,0,
ReedAn00,Andre Reed,WR,1996,32,BUF,NFL,WR,16,16,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,
ReedAn00,Andre Reed,WR,1997,33,BUF,NFL,WR,15,15,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,
ReedAn00,Andre Reed,WR,,,,,,,,,,,,,,,,,,,,,,,,
ReedAn00,Andre Reed,WR,1999,35,BUF,NFL,WR,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,
