player_id,player_name,position,year,team,level,pos,voters
ReedAn00,Andre Reed,WR,1989,1st Tm,All-Conf.,,Pro Football Weekly
ReedAn00,Andre Reed,WR,1989,1st Tm,All-Conf.,,UPI
ReedAn00,Andre Reed,WR,1989,2nd Tm,,WR,Associated Press
ReedAn00,Andre Reed,WR,1989,2nd Tm,,,Newspaper Ent. Assoc.
ReedAn00,Andre Reed,WR,1990,1st Tm,All-Conf.,,Pro Football Weekly
ReedAn00,Andre Reed,WR,1990,1st Tm,All-Conf.,,UPI
ReedAn00,Andre Reed,WR,1990,2nd Tm,,WR,Associated Press
ReedAn00,Andre Reed,WR,1990,2nd Tm,,,Newspaper Ent. Assoc.
ReedAn00,Andre Reed,WR,1991,1st Tm,All-Conf.,,Pro Football Weekly
ReedAn00,Andre Reed,WR,1991,1st Tm,All-Conf.,,UPI
ReedAn00,Andre Reed,WR,1994,1st Tm,All-Conf.,,Pro Football Writers
ReedAn00,Andre Reed,WR,1994,1st Tm,All-Conf.,,UPI
