player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
ReedAn00,Andre Reed,WR,1994,30,BUF,NFL,WR,16,16,1,1,100.0,32,0,0.0,0,0.0,1,100.0,32,32.0,32.00,32.0,2.0,118.7,0,0,0.00,32.00,32.00,0,0,PB
ReedAn00,Andre Reed,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReedAn00,Andre Reed,WR,1997,33,BUF,NFL,WR,15,15,0,0,,0,0,,0,,0,,,,,,0.0,,1,20,100.00,-20.00,-20.00,0,0,
