player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
ReedAn00,Andre Reed,WR,1988,24,BUF,NFL,WR,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,6,3.0,
ReedAn00,Andre Reed,WR,1989,25,BUF,NFL,WR,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,6.0,
ReedAn00,Andre Reed,WR,1990,26,BUF,NFL,WR,3,3,0,2,0,0,0,0,0,2,0,0,0,0,0,12,4.0,
ReedAn00,Andre Reed,WR,1991,27,BUF,NFL,WR,3,3,0,2,0,0,0,0,0,2,0,0,0,0,0,12,4.0,
ReedAn00,Andre Reed,WR,1992,28,BUF,NFL,WR,4,4,0,3,0,0,0,0,0,3,0,0,0,0,0,18,4.5,
