player_id,player_name,position,year,team,level,pos,voters
QuicMi00,Mike Quick,WR,1983,1st Tm,All-Conf.,,Pro Football Weekly
QuicMi00,Mike Quick,WR,1983,1st Tm,All-Conf.,,UPI
QuicMi00,Mike Quick,WR,1983,1st Tm,,WR,Associated Press
QuicMi00,Mike Quick,WR,1983,1st Tm,,,Newspaper Ent. Assoc.
QuicMi00,Mike Quick,WR,1983,1st Tm,,,Pro Football Weekly
QuicMi00,Mike Quick,WR,1985,1st Tm,All-Conf.,,UPI
QuicMi00,Mike Quick,WR,1985,1st Tm,,WR,Associated Press
QuicMi00,Mike Quick,WR,1985,1st Tm,,,Newspaper Ent. Assoc.
QuicMi00,Mike Quick,WR,1985,1st Tm,,,Sporting News
QuicMi00,Mike Quick,WR,1986,2nd Tm,All-Conf.,,UPI
QuicMi00,Mike Quick,WR,1987,2nd Tm,All-Conf.,,UPI
QuicMi00,Mike Quick,WR,1987,1st Tm,,,Newspaper Ent. Assoc.
