player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
DilfTr00,Trent Dilfer,QB,1994,22,TAM,NFL,QB,5,2,0-2-0,38,82,46.3,433,1,1.2,6,7.3,18,34.4,42,5.3,2.23,11.4,86.6,36.3,,8,42,8.89,4.34,1.57,0,0,1,
DilfTr00,Trent Dilfer,QB,1995,23,TAM,NFL,QB,16,16,7-9-0,224,415,54.0,2774,4,1.0,18,4.3,133,39.4,64,6.7,4.93,12.4,173.4,60.1,,47,331,10.17,5.29,3.71,1,3,6,
DilfTr00,Trent Dilfer,QB,1996,24,TAM,NFL,QB,16,16,6-10-0,267,482,55.4,2859,12,2.5,19,3.9,150,43.1,45,5.9,4.66,10.7,178.7,64.8,,28,207,5.49,5.20,3.99,3,3,8,
DilfTr00,Trent Dilfer,QB,1997,25,TAM,NFL,QB,16,16,10-6-0,217,386,56.2,2555,21,5.4,11,2.8,132,41.6,59,6.6,6.42,11.8,159.7,82.8,,32,196,7.66,5.64,5.46,3,3,12,PB
DilfTr00,Trent Dilfer,QB,1998,26,TAM,NFL,QB,16,16,8-8-0,225,429,52.4,2729,21,4.9,15,3.5,136,40.8,79,6.4,5.77,12.1,170.6,74.0,,27,172,5.92,5.61,5.05,3,3,10,
DilfTr00,Trent Dilfer,QB,1999,27,TAM,NFL,QB,10,10,7-3-0,146,244,59.8,1619,11,4.5,11,4.5,78,40.7,62,6.6,5.51,11.1,161.9,75.8,,26,189,9.63,5.30,4.28,1,1,6,
DilfTr00,Trent Dilfer,QB,2000,28,BAL,NFL,QB,11,8,7-1-0,134,226,59.3,1502,12,5.3,11,4.9,69,41.4,59,6.6,5.52,11.2,136.5,76.6,,23,135,9.24,5.49,4.47,1,1,5,AP CPoY-3
DilfTr00,Trent Dilfer,QB,2001,29,SEA,NFL,QB,6,4,4-0-0,73,122,59.8,1014,7,5.7,4,3.3,43,42.4,54,8.3,7.98,13.9,169.0,92.0,,10,72,7.58,7.14,6.83,0,0,3,
DilfTr00,Trent Dilfer,QB,2002,30,SEA,NFL,QB,6,6,2-4-0,94,168,56.0,1182,4,2.4,6,3.6,51,40.6,83,7.0,5.90,12.6,197.0,71.1,,7,36,4.00,6.55,5.46,0,0,4,
DilfTr00,Trent Dilfer,QB,2003,31,SEA,NFL,QB,5,0,,4,8,50.0,31,1,12.5,1,12.5,3,33.3,14,3.9,0.75,7.8,6.2,59.9,,1,8,11.11,2.56,-0.22,0,0,0,
DilfTr00,Trent Dilfer,QB,2004,32,SEA,NFL,QB,5,2,2-0-0,25,58,43.1,333,1,1.7,3,5.2,12,27.4,56,5.7,3.76,13.3,66.6,46.1,,4,21,6.45,5.03,3.18,0,0,1,
DilfTr00,Trent Dilfer,QB,2005,33,CLE,NFL,QB,11,11,4-7-0,199,333,59.8,2321,11,3.3,12,3.6,100,44.7,80,7.0,6.01,11.7,211.0,76.9,,23,139,6.46,6.13,5.23,1,1,6,
DilfTr00,Trent Dilfer,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilfTr00,Trent Dilfer,QB,2007,35,SFO,NFL,QB,7,6,1-5-0,113,219,51.6,1166,7,3.2,12,5.5,61,36.2,57,5.3,3.50,10.3,166.6,55.1,20.4,27,182,10.98,4.00,2.37,1,0,-2,
