player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
McNaSt00,Steve McNair,QB,1995,22,4,QB,31,,42,,All 1995 Games
McNaSt00,Steve McNair,QB,1996,23,9,QB,81,,34,,All 1996 Games
McNaSt00,Steve McNair,QB,1997,24,16,QB,244,59,5,23,All 1997 Games
McNaSt00,Steve McNair,QB,1998,25,16,QB,247,51,4,26,All 1998 Games
McNaSt00,Steve McNair,QB,1999,26,11,QB,199,10,9,63,All 1999 Games
McNaSt00,Steve McNair,QB,2000,27,16,QB,180,,17,,All 2000 Games
McNaSt00,Steve McNair,QB,2001,28,15,QB,265,63,4,17,All 2001 Games
McNaSt00,Steve McNair,QB,2002,29,16,QB,255,34,7,43,All 2002 Games
McNaSt00,Steve McNair,QB,2003,30,14,QB,241,25,5,43,All 2003 Games
McNaSt00,Steve McNair,QB,2004,31,8,QB,83,,32,,All 2004 Games
McNaSt00,Steve McNair,QB,2005,32,14,QB,180,,14,77,All 2005 Games
McNaSt00,Steve McNair,QB,2006,33,16,QB,178,,14,77,All 2006 Games
McNaSt00,Steve McNair,QB,2007,34,6,QB,34,,48,,All 2007 Games
