player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
McNaSt00,Steve McNair,QB,1995,22,HOU,NFL,QB,4,2,2-0-0,41,80,51.3,569,3,3.8,1,1.3,23,34.9,53,7.1,7.30,13.9,142.3,81.7,,6,63,6.98,5.88,6.06,0,0,2,
McNaSt00,Steve McNair,QB,1996,23,HOU,NFL,QB,9,4,2-2-0,88,143,61.5,1197,6,4.2,4,2.8,47,46.7,83,8.4,7.95,13.6,133.0,90.6,,9,45,5.92,7.58,7.18,0,0,5,
McNaSt00,Steve McNair,QB,1997,24,TEN,NFL,QB,16,16,8-8-0,216,415,52.0,2665,14,3.4,13,3.1,134,39.9,55,6.4,5.69,12.3,166.6,70.4,,31,190,6.95,5.55,4.87,1,1,15,
McNaSt00,Steve McNair,QB,1998,25,TEN,NFL,QB,16,16,8-8-0,289,492,58.7,3228,15,3.0,10,2.0,160,43.6,47,6.6,6.26,11.2,201.8,80.1,,33,176,6.29,5.81,5.53,1,2,15,
McNaSt00,Steve McNair,QB,1999,26,TEN,NFL,QB,11,11,9-2-0,187,331,56.5,2179,12,3.6,8,2.4,101,43.8,65,6.6,6.22,11.7,198.1,78.6,,16,74,4.61,6.07,5.72,1,2,10,
McNaSt00,Steve McNair,QB,2000,27,TEN,NFL,QB,16,15,12-3-0,248,396,62.6,2847,15,3.8,13,3.3,141,45.0,56,7.2,6.47,11.5,177.9,83.2,,24,141,5.71,6.44,5.76,3,3,12,PB
McNaSt00,Steve McNair,QB,2001,28,TEN,NFL,QB,15,15,7-8-0,264,431,61.3,3350,21,4.9,12,2.8,161,47.0,71,7.8,7.49,12.7,223.3,90.2,,37,251,7.91,6.62,6.37,1,4,13,
McNaSt00,Steve McNair,QB,2002,29,TEN,NFL,QB,16,16,11-5-0,301,492,61.2,3387,22,4.5,15,3.0,179,47.0,55,6.9,6.41,11.3,211.7,84.0,,21,121,4.09,6.37,5.91,3,3,15,"AP MVP-3,AP OPoY-5"
McNaSt00,Steve McNair,QB,2003,30,TEN,NFL,QB,14,14,10-4-0,250,400,62.5,3215,24,6.0,7,1.8,165,48.4,73,8.0,8.45,12.9,229.6,100.4,,19,108,4.53,7.42,7.81,1,1,14,"PB,AP-2,AP MVP-1,AP OPoY-5"
McNaSt00,Steve McNair,QB,2004,31,TEN,NFL,QB,8,8,3-5-0,129,215,60.0,1343,8,3.7,9,4.2,76,49.1,37,6.2,5.11,10.4,167.9,73.1,,13,95,5.70,5.47,4.40,1,1,3,
McNaSt00,Steve McNair,QB,2005,32,TEN,NFL,QB,14,14,4-10-0,292,476,61.3,3161,16,3.4,11,2.3,164,45.8,57,6.6,6.27,10.8,225.8,82.4,,20,134,4.03,6.10,5.75,0,1,10,PB
McNaSt00,Steve McNair,QB,2006,33,BAL,NFL,QB,16,16,13-3-0,295,468,63.0,3050,16,3.4,12,2.6,159,45.2,87,6.5,6.05,10.3,190.6,82.5,66.0,14,84,2.90,6.15,5.70,3,3,10,
McNaSt00,Steve McNair,QB,2007,34,BAL,NFL,QB,6,6,2-4-0,133,205,64.9,1113,2,1.0,4,2.0,58,47.2,30,5.4,4.75,8.4,185.5,73.9,33.2,11,85,5.09,4.76,4.11,0,0,1,
