player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
McGaWi00,Willis McGahee,RB,2008,27,BAL,NFL,RB,3,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
McGaWi00,Willis McGahee,RB,,,,,,,,,,,,,,,,,,,,,,,
McGaWi00,Willis McGahee,RB,2011,30,DEN,NFL,RB,2,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
