player_id,player_name,position,year,team,level,pos,voters
EvanMi00,Mike Evans,WR,2016,2nd Tm,,WR,Associated Press
EvanMi00,Mike Evans,WR,2016,1st Tm,,WR,Pro Football Focus
EvanMi00,Mike Evans,WR,2019,2nd Tm,,WR,Pro Football Focus
EvanMi00,Mike Evans,WR,2023,2nd Tm,,WR,Associated Press
