player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
JoneTh00,Thomas Jones,RB,2000,22,ARI,NFL,RB,14,4,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,,0,
JoneTh00,Thomas Jones,RB,2001,23,ARI,NFL,RB,16,2,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,,0,
JoneTh00,Thomas Jones,RB,2002,24,ARI,NFL,RB,9,9,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,,0,
JoneTh00,Thomas Jones,RB,2003,25,TAM,NFL,RB,16,3,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,,0,
JoneTh00,Thomas Jones,RB,2004,26,CHI,NFL,RB,14,14,0,0,0,0,0,0,2,0,0,0,0.0,,,,,,0,
JoneTh00,Thomas Jones,RB,2005,27,CHI,NFL,RB,15,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,,0,
JoneTh00,Thomas Jones,RB,2006,28,CHI,NFL,RB,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
JoneTh00,Thomas Jones,RB,2007,29,NYJ,NFL,RB,16,14,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
JoneTh00,Thomas Jones,RB,2008,30,NYJ,NFL,RB,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB
JoneTh00,Thomas Jones,RB,2009,31,NYJ,NFL,RB,16,16,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
JoneTh00,Thomas Jones,RB,2010,32,KAN,NFL,RB,16,10,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,,,0,
