player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
HeluRo00,Roy Helu,RB,2011,23,WAS,NFL,RB,15,5,151,640,2,31,45.7,28,4.2,42.7,10.1,59,49,379,7.7,1,13,42.4,47,3.3,25.3,83.1,6.4,200,5.1,1019,3,2,6,
HeluRo00,Roy Helu,RB,2012,24,WAS,NFL,RB,3,0,2,2,0,0,0.0,1,1.0,0.7,0.7,7,7,45,6.4,0,1,57.1,21,2.3,15.0,100.0,6.4,9,5.2,47,0,0,0,
HeluRo00,Roy Helu,RB,2013,25,WAS,NFL,RB,16,0,62,274,4,20,45.2,24,4.4,17.1,3.9,42,31,251,8.1,0,9,38.1,28,1.9,15.7,73.8,6.0,93,5.6,525,4,2,3,
HeluRo00,Roy Helu,RB,2014,26,WAS,NFL,RB,14,0,40,216,1,10,55.0,18,5.4,15.4,2.9,47,42,477,11.4,2,16,46.8,55,3.0,34.1,89.4,10.1,82,8.5,693,3,2,4,
HeluRo00,Roy Helu,RB,2015,27,OAK,NFL,RB,9,0,17,39,0,4,35.3,12,2.3,4.3,1.9,16,9,75,8.3,1,6,43.8,15,1.0,8.3,56.3,4.7,26,4.4,114,1,0,1,
