player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
TillPa00,Pat Tilley,WR,1976,23,STL,NFL,WR,13,5,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.5,
TillPa00,Pat Tilley,WR,,,,,,,,,,,,,,,,,,,,,,,
TillPa00,Pat Tilley,WR,1978,25,STL,NFL,WR,16,16,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.1,
TillPa00,Pat Tilley,WR,1979,26,STL,NFL,WR,16,15,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
TillPa00,Pat Tilley,WR,1980,27,STL,NFL,WR,14,14,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.6,PB
TillPa00,Pat Tilley,WR,1981,28,STL,NFL,WR,16,16,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.1,
TillPa00,Pat Tilley,WR,1982,29,STL,NFL,WR,9,8,0,2,0,0,0,0,0,2,0,0,0,0,0,12,1.3,
TillPa00,Pat Tilley,WR,1983,30,STL,NFL,WR,16,16,0,5,0,0,0,0,0,5,0,0,0,0,0,30,1.9,
TillPa00,Pat Tilley,WR,1984,31,STL,NFL,WR,16,16,0,5,0,0,0,0,0,5,0,0,0,0,0,30,1.9,
TillPa00,Pat Tilley,WR,1985,32,STL,NFL,WR,16,16,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
