player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
JennGr00,Greg Jennings,WR,2007,24,GNB,NFL,WR,2,0,13,7,85,12.1,2,7,53.8,24,3.5,42.5,53.8,6.5,0,0,0,0,0.0,0.0,7,12.1,85,2,0,
JennGr00,Greg Jennings,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JennGr00,Greg Jennings,WR,2009,26,GNB,NFL,WR,1,1,12,8,130,16.3,1,5,66.7,35,8.0,130.0,66.7,10.8,0,0,0,0,0.0,0.0,8,16.3,130,1,0,
JennGr00,Greg Jennings,WR,2010,27,GNB,NFL,WR,4,4,33,21,303,14.4,2,11,48.5,31,5.3,75.8,63.6,9.2,0,0,0,0,0.0,0.0,21,14.4,303,2,1,
JennGr00,Greg Jennings,WR,2011,28,GNB,NFL,WR,1,1,7,4,40,10.0,0,3,57.1,14,4.0,40.0,57.1,5.7,0,0,0,0,0.0,0.0,4,10.0,40,0,0,
JennGr00,Greg Jennings,WR,2012,29,GNB,NFL,WR,2,2,14,10,115,11.5,1,4,50.0,32,5.0,57.5,71.4,8.2,0,0,0,0,0.0,0.0,10,11.5,115,1,0,
