player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
SancMa00,Mark Sanchez,QB,2009,23,NYJ,NFL,QB,15,15,36,106,3,15,58.3,14,2.9,7.1,2.4,0,0,0,0,0,0.0,0.0,36,2.9,106,3,10,
SancMa00,Mark Sanchez,QB,2010,24,NYJ,NFL,QB,16,16,30,105,3,10,40.0,20,3.5,6.6,1.9,0,0,0,0,0,0.0,0.0,30,3.5,105,3,9,
SancMa00,Mark Sanchez,QB,2011,25,NYJ,NFL,QB,16,16,37,103,6,15,43.2,25,2.8,6.4,2.3,0,0,0,0,0,0.0,0.0,37,2.8,103,6,10,
SancMa00,Mark Sanchez,QB,2012,26,NYJ,NFL,QB,15,15,22,28,0,3,27.3,8,1.3,1.9,1.5,0,0,0,0,0,0.0,0.0,22,1.3,28,0,14,
SancMa00,Mark Sanchez,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SancMa00,Mark Sanchez,QB,2014,28,PHI,NFL,QB,9,8,34,87,1,5,35.3,15,2.6,9.7,3.8,0,0,0,0,0,0.0,0.0,34,2.6,87,1,7,
SancMa00,Mark Sanchez,QB,2015,29,PHI,NFL,QB,4,2,6,22,0,2,33.3,11,3.7,5.5,1.5,0,0,0,0,0,0.0,0.0,6,3.7,22,0,1,
SancMa00,Mark Sanchez,QB,2016,30,DAL,NFL,QB,2,0,4,-2,0,0,0.0,1,-0.5,-1.0,2.0,0,0,0,0,0,0.0,0.0,4,-0.5,-2,0,0,
SancMa00,Mark Sanchez,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SancMa00,Mark Sanchez,QB,2018,32,WAS,NFL,QB,2,1,1,8,0,1,100.0,8,8.0,4.0,0.5,0,0,0,0,0,0.0,0.0,1,8.0,8,0,1,
