player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,awards
KrafTu00,Tucker Kraft,TE,2023,23,GNB,NFL,TE,17,8,40,31,355,18,123,4.0,232,7.5,3.9,4,7.8,0,0.0,0,120.3,0,0,0,0,,0,,0,
KrafTu00,Tucker Kraft,TE,2024,24,GNB,NFL,TE,17,17,70,50,707,30,251,5.0,456,9.1,5.3,9,5.6,5,7.1,1,131.1,3,6,3,3,1.0,3,1.0,0,
KrafTu00,Tucker Kraft,TE,2025,25,GNB,NFL,TE,8,8,44,32,489,22,145,4.5,344,10.8,4.7,6,5.3,3,6.8,0,148.6,1,3,0,3,3.0,0,0.0,0,
