player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
HearHe00,Herman Heard,RB,1984,23,KAN,NFL,RB,16,9,4,0,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
HearHe00,Herman Heard,RB,1985,24,KAN,NFL,RB,16,12,4,2,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
HearHe00,Herman Heard,RB,1986,25,KAN,NFL,RB,15,7,2,0,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
HearHe00,Herman Heard,RB,1987,26,KAN,NFL,RB,12,6,3,0,0,0,0,0,0,3,0,0,0,0,0,18,1.5,
HearHe00,Herman Heard,RB,,,,,,,,,,,,,,,,,,,,,,,
HearHe00,Herman Heard,RB,1989,28,KAN,NFL,RB,16,10,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.4,
