player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
MaroLa00,Laurence Maroney,RB,2006,21,NWE,NFL,RB,3,0,31,87,0,6,48.4,9,2.8,29.0,10.3,2,1,6,6.0,0,0,0.0,6,0.3,2.0,50.0,3.0,32,2.9,93,0,1,
MaroLa00,Laurence Maroney,RB,2007,22,NWE,NFL,RB,3,1,61,280,3,21,55.7,29,4.6,93.3,20.3,6,5,61,12.2,0,1,83.3,33,1.7,20.3,83.3,10.2,66,5.2,341,3,0,
MaroLa00,Laurence Maroney,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaroLa00,Laurence Maroney,RB,2009,24,NWE,NFL,RB,1,1,1,2,0,0,0.0,2,2.0,2.0,1.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,1,2.0,2,0,0,
