player_id,player_name,position,year,team,level,pos,voters
HillTy00,Tyreek Hill,WR,2016,1st Tm,All-Conf.,KR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2016,1st Tm,All-Conf.,PR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2016,1st Tm,,PR,Associated Press
HillTy00,Tyreek Hill,WR,2016,1st Tm,,PR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2016,1st Tm,,PR,Pro Football Focus
HillTy00,Tyreek Hill,WR,2016,1st Tm,,KR,Sporting News
HillTy00,Tyreek Hill,WR,2018,1st Tm,All-Conf.,WR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2018,1st Tm,,FLEX,Associated Press
HillTy00,Tyreek Hill,WR,2018,2nd Tm,,WR,Associated Press
HillTy00,Tyreek Hill,WR,2018,1st Tm,,FLEX,Pro Football Focus
HillTy00,Tyreek Hill,WR,2020,1st Tm,All-Conf.,WR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2020,1st Tm,,WR,Associated Press
HillTy00,Tyreek Hill,WR,2020,1st Tm,,FLEX,Pro Football Focus
HillTy00,Tyreek Hill,WR,2021,1st Tm,All-Conf.,WR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2022,1st Tm,All-Conf.,WR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2022,1st Tm,,WR,Associated Press
HillTy00,Tyreek Hill,WR,2022,1st Tm,,WR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2022,1st Tm,,WR,Pro Football Focus
HillTy00,Tyreek Hill,WR,2023,1st Tm,All-Conf.,WR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2023,1st Tm,,WR,Associated Press
HillTy00,Tyreek Hill,WR,2023,1st Tm,,WR,Pro Football Writers
HillTy00,Tyreek Hill,WR,2023,1st Tm,,WR,NFL Players Assoc.
HillTy00,Tyreek Hill,WR,2023,1st Tm,,WR,Pro Football Focus
HillTy00,Tyreek Hill,WR,2023,1st Tm,,WR,Sporting News
