player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
AndeKe00,Ken Anderson,QB,1971,22,CIN,NFL,QB,11,4,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.5,
AndeKe00,Ken Anderson,QB,1972,23,CIN,NFL,QB,13,13,3,0,0,0,0,0,0,3,0,0,0,0,0,18,1.4,
AndeKe00,Ken Anderson,QB,,,,,,,,,,,,,,,,,,,,,,,
AndeKe00,Ken Anderson,QB,1974,25,CIN,NFL,QB,13,13,2,0,0,0,0,0,0,2,0,0,0,0,0,12,0.9,
AndeKe00,Ken Anderson,QB,1975,26,CIN,NFL,QB,13,13,2,0,0,0,0,0,0,2,0,0,0,0,0,12,0.9,"PB,AP-2"
AndeKe00,Ken Anderson,QB,1976,27,CIN,NFL,QB,14,14,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.4,PB
AndeKe00,Ken Anderson,QB,1977,28,CIN,NFL,QB,14,13,2,0,0,0,0,0,0,2,0,0,0,0,0,12,0.9,
AndeKe00,Ken Anderson,QB,1978,29,CIN,NFL,QB,12,12,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.5,
AndeKe00,Ken Anderson,QB,1979,30,CIN,NFL,QB,15,15,2,0,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
AndeKe00,Ken Anderson,QB,,,,,,,,,,,,,,,,,,,,,,,
AndeKe00,Ken Anderson,QB,1981,32,CIN,NFL,QB,16,16,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.4,"PB,AP-1,AP MVP-1,AP OPoY-1"
AndeKe00,Ken Anderson,QB,1982,33,CIN,NFL,QB,9,9,4,0,0,0,0,0,0,4,0,0,0,0,0,24,2.7,PB
AndeKe00,Ken Anderson,QB,1983,34,CIN,NFL,QB,13,13,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.5,
