player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
BratCa00,Cameron Brate,TE,2020,29,TAM,NFL,TE,4,1,19,14,175,9,115,8.2,60,4.3,9.1,0,0,0.0,0,119.4,0,0,0,0,0,0,
BratCa00,Cameron Brate,TE,2021,30,TAM,NFL,TE,2,1,6,4,38,2,12,3.0,26,6.5,5.7,0,1,16.7,0,84.0,0,0,0,0,0,0,
BratCa00,Cameron Brate,TE,2022,31,TAM,NFL,TE,1,0,3,1,8,1,7,7.0,1,1.0,12.0,0,0,0.0,0,81.9,0,0,0,0,0,0,
