player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
WhitRa01,Rachaad White,RB,2022,23,TAM,NFL,RB,17,8,129,481,27,315,2.4,166,1.3,4,32.3,58,50,290,13,-19,-0.4,309,6.2,-0.3,3,16.7,2,3.4,0,99.0,
WhitRa01,Rachaad White,RB,2023,24,TAM,NFL,RB,17,17,272,990,46,594,2.2,396,1.5,9,30.2,70,64,549,23,-62,-1.0,611,9.5,-0.5,8,8.0,2,2.9,0,113.6,
WhitRa01,Rachaad White,RB,2024,25,TAM,NFL,RB,16,15,144,613,35,231,1.6,382,2.7,9,16.0,57,51,393,18,-123,-2.4,516,10.1,-1.9,3,17.0,0,0.0,0,130.5,
WhitRa01,Rachaad White,RB,2025,26,TAM,NFL,RB,8,4,77,287,22,178,2.3,109,1.4,7,11.0,24,21,117,6,-57,-2.7,174,8.3,-1.7,3,7.0,0,0.0,0,87.0,
