player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
ClarGa00,Gary Clark,WR,1986,24,WAS,NFL,WR,15,15,1,14,0,14,14.0,0,0,0,0,1279,"PB,AP-2"
ClarGa00,Gary Clark,WR,,,,,,,,,,,,,,,,,,
ClarGa00,Gary Clark,WR,1988,26,WAS,NFL,WR,16,13,8,48,0,34,6.0,0,0,0,0,946,
