player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
CassMa00,Matt Cassel,QB,2005,23,NWE,NFL,QB,2,0,,13,24,54.2,183,2,8.3,1,4.2,8,40.0,36,7.6,7.42,14.1,91.5,89.4,,1,1,4.00,7.28,7.08,0,0,1,
CassMa00,Matt Cassel,QB,2006,24,NWE,NFL,QB,6,0,,5,8,62.5,32,0,0.0,0,0.0,3,27.3,10,4.0,4.00,6.4,5.3,70.8,8.5,3,15,27.27,1.55,1.55,0,0,0,
CassMa00,Matt Cassel,QB,2007,25,NWE,NFL,QB,6,0,,4,7,57.1,38,0,0.0,1,14.3,2,57.1,21,5.4,-1.00,9.5,6.3,32.7,99.1,0,0,0.00,5.43,-1.00,0,0,0,
CassMa00,Matt Cassel,QB,2008,26,NWE,NFL,QB,16,15,10-5-0,327,516,63.4,3693,21,4.1,11,2.1,181,47.8,76,7.2,7.01,11.3,230.8,89.4,63.4,47,219,8.35,6.17,6.04,2,2,17,
CassMa00,Matt Cassel,QB,2009,27,KAN,NFL,QB,15,15,4-11-0,271,493,55.0,2924,16,3.2,16,3.2,129,35.9,61,5.9,5.12,10.8,194.9,69.9,29.7,42,243,7.85,5.01,4.26,1,2,7,
CassMa00,Matt Cassel,QB,2010,28,KAN,NFL,QB,15,15,10-5-0,262,450,58.2,3116,27,6.0,7,1.6,164,45.8,75,6.9,7.42,11.9,207.7,93.0,55.8,26,182,5.46,6.16,6.64,1,2,13,"PB,AP CPoY-4"
CassMa00,Matt Cassel,QB,2011,29,KAN,NFL,QB,9,9,4-5-0,160,269,59.5,1713,10,3.7,9,3.3,84,39.2,52,6.4,5.61,10.7,190.3,76.6,48.4,22,120,7.56,5.47,4.77,1,2,3,
CassMa00,Matt Cassel,QB,2012,30,KAN,NFL,QB,9,8,1-7-0,161,277,58.1,1796,6,2.2,12,4.3,97,40.2,46,6.5,4.97,11.2,199.6,66.7,26.3,19,101,6.42,5.73,4.31,1,1,2,
CassMa00,Matt Cassel,QB,2013,31,MIN,NFL,QB,9,6,3-3-0,153,254,60.2,1807,11,4.3,9,3.5,83,41.1,79,7.1,6.39,11.8,200.8,81.6,52.3,16,85,5.93,6.38,5.69,2,2,6,
CassMa00,Matt Cassel,QB,2014,32,MIN,NFL,QB,3,3,1-2-0,41,71,57.7,425,3,4.2,4,5.6,21,39.0,28,6.0,4.30,10.4,141.7,65.8,43.0,6,39,7.79,5.01,3.45,0,0,1,
CassMa00,Matt Cassel,QB,2015,33,2TM,NFL,QB,9,8,2-6-0,119,204,58.3,1276,5,2.5,7,3.4,54,38.5,51,6.3,5.20,10.7,141.8,70.6,,14,86,6.42,5.46,4.47,1,1,0,
CassMa00,Matt Cassel,QB,2015,33,BUF,NFL,QB,1,1,1-0-0,0,0,,0,0,,0,,0,,,,,,0.0,,,0,0,,,,0,0,0,
CassMa00,Matt Cassel,QB,2015,33,DAL,NFL,QB,8,7,1-6-0,119,204,58.3,1276,5,2.5,7,3.4,54,38.5,51,6.3,5.20,10.7,159.5,70.6,,14,86,6.42,5.46,4.47,1,1,0,
CassMa00,Matt Cassel,QB,2016,34,TEN,NFL,QB,4,1,1-0-0,30,51,58.8,284,2,3.9,2,3.9,16,39.3,50,5.6,4.59,9.5,71.0,71.0,66.6,5,23,8.93,4.66,3.77,0,0,1,
CassMa00,Matt Cassel,QB,2017,35,TEN,NFL,QB,2,1,0-1-0,25,42,59.5,162,1,2.4,2,4.8,10,34.0,17,3.9,2.19,6.5,81.0,55.9,14.8,8,30,16.00,2.64,1.24,0,0,0,
CassMa00,Matt Cassel,QB,2018,36,DET,NFL,QB,2,0,,7,17,41.2,59,0,0.0,1,5.9,2,38.9,11,3.5,0.82,8.4,29.5,26.3,9.6,1,13,5.56,2.56,0.06,0,0,0,
