player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_success,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
MoorMa01,Matt Moore,QB,2007,23,CAR,NFL,QB,9,3,3,5,0,0,0.0,5,1.7,0.6,0.3,0,0,0,0,0,,0.0,0.0,,,3,1.7,5,0,2,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2009,25,CAR,NFL,QB,7,5,12,-3,0,1,8.3,5,-0.3,-0.4,1.7,0,0,0,0,0,,0.0,0.0,,,12,-0.3,-3,0,2,
MoorMa01,Matt Moore,QB,2010,26,CAR,NFL,QB,6,5,5,25,0,1,40.0,8,5.0,4.2,0.8,0,0,0,0,0,,0.0,0.0,,,5,5.0,25,0,4,
MoorMa01,Matt Moore,QB,2011,27,MIA,NFL,QB,13,12,32,65,2,5,21.9,16,2.0,5.0,2.5,0,0,0,0,0,,0.0,0.0,,,32,2.0,65,2,14,
MoorMa01,Matt Moore,QB,2012,28,MIA,NFL,QB,2,0,5,-3,0,0,0.0,1,-0.6,-1.5,2.5,3,0,0,0,0,33.3,0.0,0.0,0.0,0.0,5,-0.6,-3,0,0,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2014,30,MIA,NFL,QB,2,0,2,-2,0,0,0.0,-1,-1.0,-1.0,1.0,0,0,0,0,0,,0.0,0.0,,,2,-1.0,-2,0,0,
MoorMa01,Matt Moore,QB,2015,31,MIA,NFL,QB,1,0,3,-2,0,0,0.0,,-0.7,-2.0,3.0,0,0,0,0,0,,0.0,0.0,,,3,-0.7,-2,0,0,
MoorMa01,Matt Moore,QB,2016,32,MIA,NFL,QB,4,3,1,-1,0,0,100.0,-1,-1.0,-0.3,0.3,0,0,0,0,0,,0.0,0.0,,,1,-1.0,-1,0,1,
MoorMa01,Matt Moore,QB,2017,33,MIA,NFL,QB,4,2,3,9,0,1,66.7,7,3.0,2.3,0.8,0,0,0,0,0,,0.0,0.0,,,3,3.0,9,0,0,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2019,35,KAN,NFL,QB,6,2,5,-1,0,0,0.0,3,-0.2,-0.2,0.8,0,0,0,0,0,,0.0,0.0,,,5,-0.2,-1,0,2,
