player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
MoorMa01,Matt Moore,QB,2007,23,CAR,NFL,QB,9,3,2-1-0,63,111,56.8,730,3,2.7,5,4.5,37,43.6,57,6.6,5.09,11.6,81.1,67.0,49.9,6,40,5.13,5.90,4.49,0,1,2,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2009,25,CAR,NFL,QB,7,5,4-1-0,85,138,61.6,1053,8,5.8,2,1.4,52,45.6,66,7.6,8.14,12.4,150.4,98.5,64.6,9,78,6.12,6.63,7.11,1,1,3,
MoorMa01,Matt Moore,QB,2010,26,CAR,NFL,QB,6,5,1-4-0,79,143,55.2,857,5,3.5,10,7.0,47,42.3,39,6.0,3.55,10.8,142.8,55.6,36.9,13,90,8.33,4.92,2.67,1,1,2,
MoorMa01,Matt Moore,QB,2011,27,MIA,NFL,QB,13,12,6-6-0,210,347,60.5,2497,16,4.6,9,2.6,122,41.3,65,7.2,6.95,11.9,192.1,87.1,55.7,36,229,9.40,5.92,5.70,1,1,8,
MoorMa01,Matt Moore,QB,2012,28,MIA,NFL,QB,2,0,,11,19,57.9,131,1,5.3,0,0.0,7,42.9,37,6.9,7.95,11.9,65.5,96.6,62.0,2,9,9.52,5.81,6.76,0,0,0,
MoorMa01,Matt Moore,QB,2013,29,MIA,NFL,QB,1,0,,2,6,33.3,53,0,0.0,2,33.3,1,16.7,50,8.8,-6.17,26.5,53.0,27.1,2.7,0,0,0.00,8.83,-6.17,0,0,0,
MoorMa01,Matt Moore,QB,2014,30,MIA,NFL,QB,2,0,,2,4,50.0,21,0,0.0,0,0.0,2,50.0,14,5.3,5.25,10.5,10.5,65.6,89.5,0,0,0.00,5.25,5.25,0,0,0,
MoorMa01,Matt Moore,QB,2015,31,MIA,NFL,QB,1,0,,1,1,100.0,14,0,0.0,0,0.0,1,100.0,14,14.0,14.00,14.0,14.0,118.7,98.8,0,0,0.00,14.00,14.00,0,0,0,
MoorMa01,Matt Moore,QB,2016,32,MIA,NFL,QB,4,3,2-1-0,55,87,63.2,721,8,9.2,3,3.4,35,47.7,66,8.3,8.57,13.1,180.3,105.6,79.1,1,0,1.14,8.19,8.48,1,2,2,
MoorMa01,Matt Moore,QB,2017,33,MIA,NFL,QB,4,2,0-2-0,78,127,61.4,861,4,3.1,5,3.9,40,41.0,61,6.8,5.64,11.0,215.3,75.6,41.5,12,95,8.63,5.51,4.47,1,1,2,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2019,35,KAN,NFL,QB,6,2,1-1-0,59,91,64.8,659,4,4.4,0,0.0,35,47.5,57,7.2,8.12,11.2,109.8,100.9,57.5,8,65,8.08,6.00,6.81,1,1,2,
