player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
MoorMa01,Matt Moore,QB,2007,23,CAR,NFL,QB,9,3,0,0,0,0,0,0,2,3,-4,0,0.0,0,0,0,0,0,0,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2009,25,CAR,NFL,QB,7,5,0,0,0,0,0,0,2,1,-2,0,0.0,0,0,0,,,0,
MoorMa01,Matt Moore,QB,2010,26,CAR,NFL,QB,6,5,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,,,0,
MoorMa01,Matt Moore,QB,2011,27,MIA,NFL,QB,13,12,0,0,0,0,0,0,14,3,-24,0,0.0,0,0,0,0,0,0,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2013,29,MIA,NFL,QB,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2016,32,MIA,NFL,QB,4,3,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,,,0,
MoorMa01,Matt Moore,QB,,,,,,,,,,,,,,,,,,,,,,,,,
MoorMa01,Matt Moore,QB,2019,35,KAN,NFL,QB,6,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
