player_id,player_name,position,year,team,level,pos,voters
SwanLy00,Lynn Swann,WR,1975,1st Tm,All-Conf.,,Associated Press
SwanLy00,Lynn Swann,WR,1975,1st Tm,All-Conf.,,Pro Football Weekly
SwanLy00,Lynn Swann,WR,1975,1st Tm,All-Conf.,,Sporting News
SwanLy00,Lynn Swann,WR,1975,1st Tm,All-Conf.,,UPI
SwanLy00,Lynn Swann,WR,1975,2nd Tm,,WR,Associated Press
SwanLy00,Lynn Swann,WR,1975,1st Tm,,,Pro Football Writers
SwanLy00,Lynn Swann,WR,1975,2nd Tm,,,Newspaper Ent. Assoc.
SwanLy00,Lynn Swann,WR,1977,1st Tm,All-Conf.,,Pro Football Weekly
SwanLy00,Lynn Swann,WR,1977,1st Tm,All-Conf.,,Sporting News
SwanLy00,Lynn Swann,WR,1977,1st Tm,All-Conf.,,UPI
SwanLy00,Lynn Swann,WR,1977,2nd Tm,,WR,Associated Press
SwanLy00,Lynn Swann,WR,1977,1st Tm,,,Pro Football Weekly
SwanLy00,Lynn Swann,WR,1978,1st Tm,All-Conf.,,Pro Football Weekly
SwanLy00,Lynn Swann,WR,1978,1st Tm,All-Conf.,,Sporting News
SwanLy00,Lynn Swann,WR,1978,1st Tm,All-Conf.,,UPI
SwanLy00,Lynn Swann,WR,1978,1st Tm,,WR,Associated Press
SwanLy00,Lynn Swann,WR,1978,1st Tm,,,Pro Football Writers
SwanLy00,Lynn Swann,WR,1978,1st Tm,,,Newspaper Ent. Assoc.
SwanLy00,Lynn Swann,WR,1978,1st Tm,,,Pro Football Weekly
