player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
SwanLy00,Lynn Swann,WR,1974,22,PIT,NFL,WR,3,0,8,76,0,17,9.5,0,0,0,0,170,
SwanLy00,Lynn Swann,WR,,,,,,,,,,,,,,,,,,
SwanLy00,Lynn Swann,WR,1976,24,PIT,NFL,WR,2,2,4,16,0,8,4.0,0,0,0,0,151,
