player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
CarrRo00,Roger Carr,WR,1974,22,11,WR,41,,49,,All 1974 Games
CarrRo00,Roger Carr,WR,1975,23,14,WR,64,,35,,All 1975 Games
CarrRo00,Roger Carr,WR,1976,24,14,WR,177,118,2,5,All 1976 Games
CarrRo00,Roger Carr,WR,1977,25,7,WR,26,,58,,All 1977 Games
CarrRo00,Roger Carr,WR,1978,26,16,WR,99,16,22,55,All 1978 Games
CarrRo00,Roger Carr,WR,1979,27,9,WR,46,,54,,All 1979 Games
CarrRo00,Roger Carr,WR,1980,28,16,WR,122,21,21,52,All 1980 Games
CarrRo00,Roger Carr,WR,1981,29,15,WR,76,,42,,All 1981 Games
CarrRo00,Roger Carr,WR,1982,30,9,WR,39,,50,,All 1982 Games
CarrRo00,Roger Carr,WR,1983,31,4,WR,4,,123,,All 1983 Games
