player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
CarsCh00,Chris Carson,RB,2018,24,SEA,NFL,RB,1,1,13,20,0,3,0.2,17,1.3,0,,3,2,-1,0,-7,-3.5,6,3.0,-1.7,0,1,33.3,0,70.1,
CarsCh00,Chris Carson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CarsCh00,Chris Carson,RB,2020,26,SEA,NFL,RB,1,1,16,77,3,45,2.8,32,2.0,1,16.0,2,1,5,0,-4,-4.0,9,9.0,12.5,0,0,0.0,0,56.2,
