player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
BrunMa00,Mark Brunell,QB,1996,26,JAX,NFL,QB,3,3,0,0,0,0,0,0,1,1,0,0,0.0,0,,,,0,
BrunMa00,Mark Brunell,QB,1997,27,JAX,NFL,QB,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,,,,0,
BrunMa00,Mark Brunell,QB,1998,28,JAX,NFL,QB,2,2,0,0,0,0,0,0,1,1,-2,0,0.0,0,,,,0,
BrunMa00,Mark Brunell,QB,1999,29,JAX,NFL,QB,2,2,0,0,0,0,0,0,2,0,0,0,0.0,0,,,,0,
BrunMa00,Mark Brunell,QB,,,,,,,,,,,,,,,,,,,,,,,,
BrunMa00,Mark Brunell,QB,2005,35,WAS,NFL,QB,2,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,
