player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
BrisBu00,Bubby Brister,QB,1986,24,PIT,NFL,QB,2,2,0-2-0,21,60,35.0,291,0,0.0,2,3.3,13,24.2,58,4.9,3.35,13.9,145.5,37.6,6,57,9.09,3.55,2.18,0,0,1,
BrisBu00,Bubby Brister,QB,1987,25,PIT,NFL,QB,2,0,,4,12,33.3,20,0,0.0,3,25.0,0,,10,1.7,-9.58,5.0,10.0,2.8,2,14,14.29,0.43,-9.21,0,0,0,
BrisBu00,Bubby Brister,QB,1988,26,PIT,NFL,QB,13,13,4-9-0,175,370,47.3,2634,11,3.0,14,3.8,117,35.0,89,7.1,6.01,15.1,202.6,65.3,36,292,8.87,5.77,4.76,1,1,9,
BrisBu00,Bubby Brister,QB,1989,27,PIT,NFL,QB,14,14,8-6-0,187,342,54.7,2365,9,2.6,10,2.9,102,37.7,79,6.9,6.13,12.6,168.9,73.1,45,452,11.63,4.94,4.25,1,1,7,
BrisBu00,Bubby Brister,QB,1990,28,PIT,NFL,QB,16,16,9-7-0,223,387,57.6,2725,20,5.2,14,3.6,142,46.7,90,7.0,6.45,12.2,170.3,81.6,28,213,6.75,6.05,5.50,2,2,10,
BrisBu00,Bubby Brister,QB,1991,29,PIT,NFL,QB,8,8,5-3-0,103,190,54.2,1350,9,4.7,9,4.7,59,43.9,65,7.1,5.92,13.1,168.8,72.9,15,145,7.32,5.88,4.78,0,2,4,
BrisBu00,Bubby Brister,QB,1992,30,PIT,NFL,QB,6,4,2-2-0,63,116,54.3,719,2,1.7,5,4.3,32,35.7,42,6.2,4.60,11.4,119.8,61.0,13,88,10.08,4.89,3.46,2,2,3,
BrisBu00,Bubby Brister,QB,1993,31,PHI,NFL,QB,10,8,4-4-0,181,309,58.6,1905,14,4.5,5,1.6,97,41.8,58,6.2,6.34,10.5,190.5,84.9,19,148,5.79,5.36,5.52,2,2,6,
BrisBu00,Bubby Brister,QB,1994,32,PHI,NFL,QB,7,2,0-2-0,51,76,67.1,507,2,2.6,1,1.3,22,40.7,53,6.7,6.61,9.9,72.4,89.1,5,39,6.17,5.78,5.72,0,0,1,
BrisBu00,Bubby Brister,QB,1995,33,NYJ,NFL,QB,9,4,1-3-0,93,170,54.7,726,4,2.4,8,4.7,35,33.3,32,4.3,2.62,7.8,80.7,53.7,16,122,8.60,3.25,1.74,1,1,-4,
BrisBu00,Bubby Brister,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrisBu00,Bubby Brister,QB,1997,35,DEN,NFL,QB,1,0,,6,9,66.7,48,0,0.0,0,0.0,2,22.2,15,5.3,5.33,8.0,48.0,79.9,0,0,0.00,5.33,5.33,0,0,0,
BrisBu00,Bubby Brister,QB,1998,36,DEN,NFL,QB,7,4,4-0-0,78,131,59.5,986,10,7.6,3,2.3,46,47.8,48,7.5,8.02,12.6,140.9,99.0,7,49,5.07,6.79,7.26,0,0,5,
BrisBu00,Bubby Brister,QB,1999,37,DEN,NFL,QB,2,0,,12,20,60.0,87,0,0.0,3,15.0,7,60.0,11,4.4,-2.40,7.3,43.5,30.6,0,0,0.00,4.35,-2.40,0,0,0,
BrisBu00,Bubby Brister,QB,2000,38,MIN,NFL,QB,2,0,,10,20,50.0,82,0,0.0,1,5.0,3,28.6,20,4.1,1.85,8.2,41.0,40.0,1,6,4.76,3.62,1.48,0,0,0,
