player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
PritMi00,Mike Pritchard,WR,1991,22,ATL,NFL,WR,2,2,15,10,119,11.9,0,8,60.0,17,5.0,59.5,66.7,7.9,0,0,0,0,0.0,0.0,10,11.9,119,0,0,
PritMi00,Mike Pritchard,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PritMi00,Mike Pritchard,WR,1999,30,SEA,NFL,WR,1,0,4,3,34,11.3,0,3,75.0,17,3.0,34.0,75.0,8.5,0,0,0,0,0.0,0.0,3,11.3,34,0,0,
