player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
SeayMa00,Mark Seay,WR,1993,26,SDG,NFL,WR,1,0,0,0,0,,0,0,,,0.0,0.0,,,0,0,0,0,0.0,0.0,0,,0,0,0,0,
SeayMa00,Mark Seay,WR,1994,27,SDG,NFL,WR,16,14,109,58,645,11.1,6,37,43.1,49,3.6,40.3,53.2,5.9,0,0,0,0,0.0,0.0,58,11.1,645,6,0,7,
SeayMa00,Mark Seay,WR,1995,28,SDG,NFL,WR,16,0,70,45,537,11.9,3,29,55.7,38,2.8,33.6,64.3,7.7,0,0,0,0,0.0,0.0,45,11.9,537,3,0,4,
SeayMa00,Mark Seay,WR,1996,29,PHI,NFL,WR,16,0,36,19,260,13.7,0,11,47.2,35,1.2,16.3,52.8,7.2,0,0,0,0,0.0,0.0,19,13.7,260,0,2,2,
SeayMa00,Mark Seay,WR,1997,30,PHI,NFL,WR,12,2,21,13,187,14.4,1,12,57.1,38,1.1,15.6,61.9,8.9,0,0,0,0,0.0,0.0,13,14.4,187,1,3,1,
