player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
NjokDa00,David Njoku,TE,2020,24,CLE,NFL,TE,2,1,6,5,66,3,26,5.2,40,8.0,4.7,0,0,0.0,0,112.5,0,0,0,0,0,0,
NjokDa00,David Njoku,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NjokDa00,David Njoku,TE,2023,27,CLE,NFL,TE,1,1,11,7,93,4,74,10.6,19,2.7,12.3,0,2,18.2,0,90.3,0,0,0,0,0,0,
