player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
CookDa01,Dalvin Cook,RB,2019,24,MIN,NFL,RB,2,2,37,112,7,50,1.4,62,1.7,1,37.0,13,9,44,1,-4,-0.4,48,5.3,-0.8,0,1,7.7,0,73.9,
CookDa01,Dalvin Cook,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CookDa01,Dalvin Cook,RB,2022,27,MIN,NFL,RB,1,1,15,60,2,40,2.7,20,1.3,1,15.0,7,6,10,1,-17,-2.8,27,4.5,-2.7,0,0,0.0,0,79.2,
CookDa01,Dalvin Cook,RB,2023,28,BAL,NFL,RB,1,0,8,23,1,10,1.3,13,1.6,0,,0,0,0,0,0,,0,,,0,0,,,,
