player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
CookDa01,Dalvin Cook,RB,2017,22,MIN,NFL,RB,4,4,74,354,2,16,51.4,33,4.8,88.5,18.5,16,11,90,8.2,0,3,43.8,36,2.8,22.5,68.8,5.6,85,5.2,444,2,1,3,
CookDa01,Dalvin Cook,RB,2018,23,MIN,NFL,RB,11,10,133,615,2,22,41.4,70,4.6,55.9,12.1,49,40,305,7.6,2,15,51.0,27,3.6,27.7,81.6,6.2,173,5.3,920,4,2,6,
CookDa01,Dalvin Cook,RB,2019,24,MIN,NFL,RB,14,14,250,1135,13,60,47.6,75,4.5,81.1,17.9,63,53,519,9.8,0,26,57.1,31,3.8,37.1,84.1,8.2,303,5.5,1654,13,4,15,"PB,AP CPoY-5"
CookDa01,Dalvin Cook,RB,2020,25,MIN,NFL,RB,14,14,312,1557,16,91,54.5,70,5.0,111.2,22.3,54,44,361,8.2,1,17,44.4,50,3.1,25.8,81.5,6.7,356,5.4,1918,17,5,13,PB
CookDa01,Dalvin Cook,RB,2021,26,MIN,NFL,RB,13,13,249,1159,6,57,46.2,66,4.7,89.2,19.2,49,34,224,6.6,0,9,38.8,24,2.6,17.2,69.4,4.6,283,4.9,1383,6,3,9,PB
CookDa01,Dalvin Cook,RB,2022,27,MIN,NFL,RB,17,17,264,1173,8,50,47.3,81,4.4,69.0,15.5,56,39,295,7.6,2,16,41.1,64,2.3,17.4,69.6,5.3,303,4.8,1468,10,4,10,PB
CookDa01,Dalvin Cook,RB,2023,28,2TM,NFL,RB,15,1,67,214,0,10,38.8,14,3.2,14.3,4.5,20,15,78,5.2,0,3,30.0,15,1.0,5.2,75.0,3.9,82,3.6,292,0,2,1,
CookDa01,Dalvin Cook,RB,2023,28,NYJ,NFL,RB,15,1,67,214,0,10,38.8,14,3.2,14.3,4.5,20,15,78,5.2,0,3,30.0,15,1.0,5.2,75.0,3.9,82,3.6,292,0,2,1,
CookDa01,Dalvin Cook,RB,2023,28,BAL,NFL,RB,0,0,0,0,0,0,,,,,,0,0,0,,0,0,,,,,,,0,,0,0,0,0,
CookDa01,Dalvin Cook,RB,2024,29,DAL,NFL,RB,2,0,8,20,0,0,37.5,4,2.5,10.0,4.0,1,1,10,10.0,0,1,100.0,10,0.5,5.0,100.0,10.0,9,3.3,30,0,0,0,
