player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
WalsSt00,Steve Walsh,QB,1989,23,DAL,NFL,QB,8,5,1-4-0,110,219,50.2,1371,5,2.3,9,4.1,63,41.3,46,6.3,4.87,12.5,171.4,60.5,11,84,4.78,5.60,4.27,0,0,2,
WalsSt00,Steve Walsh,QB,1990,24,2TM,NFL,QB,13,11,6-5-0,179,336,53.3,2010,12,3.6,13,3.9,100,40.8,58,6.0,4.96,11.2,154.6,67.2,10,76,2.89,5.59,4.59,2,4,5,
WalsSt00,Steve Walsh,QB,1990,24,DAL,NFL,QB,1,0,,4,9,44.4,40,0,0.0,0,0.0,2,44.4,20,4.4,4.44,10.0,40.0,57.6,0,0,0.00,4.44,4.44,0,0,0,
WalsSt00,Steve Walsh,QB,1990,24,NOR,NFL,QB,12,11,6-5-0,175,327,53.5,1970,12,3.7,13,4.0,98,40.7,58,6.0,4.97,11.3,164.2,67.5,10,76,2.97,5.62,4.60,2,4,5,
WalsSt00,Steve Walsh,QB,1991,25,NOR,NFL,QB,8,7,3-4-0,141,255,55.3,1638,11,4.3,6,2.4,86,44.6,41,6.4,6.23,11.6,204.8,79.5,3,26,1.16,6.25,6.05,0,0,6,
WalsSt00,Steve Walsh,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WalsSt00,Steve Walsh,QB,1993,27,NOR,NFL,QB,2,1,1-0-0,20,38,52.6,271,2,5.3,3,7.9,11,39.5,54,7.1,4.63,13.6,135.5,60.3,0,0,0.00,7.13,4.63,0,1,1,
WalsSt00,Steve Walsh,QB,1994,28,CHI,NFL,QB,12,11,8-3-0,208,343,60.6,2078,10,2.9,8,2.3,113,48.3,50,6.1,5.59,10.0,173.2,77.9,11,52,3.11,5.72,5.27,1,3,7,
WalsSt00,Steve Walsh,QB,1995,29,CHI,NFL,QB,1,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
WalsSt00,Steve Walsh,QB,1996,30,STL,NFL,QB,3,3,1-2-0,33,77,42.9,344,0,0.0,5,6.5,18,32.1,32,4.5,1.55,10.4,114.7,29.4,4,27,4.94,3.91,1.14,1,1,1,
WalsSt00,Steve Walsh,QB,1997,31,TAM,NFL,QB,12,0,,6,17,35.3,58,0,0.0,1,5.9,1,17.6,38,3.4,0.76,9.7,4.8,21.2,0,0,0.00,3.41,0.76,0,0,0,
WalsSt00,Steve Walsh,QB,1998,32,TAM,NFL,QB,5,0,,9,19,47.4,58,0,0.0,3,15.8,3,25.0,12,3.1,-4.05,6.4,11.6,14.7,1,9,5.00,2.45,-4.30,0,0,0,
WalsSt00,Steve Walsh,QB,1999,33,IND,NFL,QB,16,0,,7,13,53.8,47,0,0.0,2,15.4,2,38.5,11,3.6,-3.31,6.7,2.9,22.4,0,0,0.00,3.62,-3.31,0,0,0,
