player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
WarnCu00,Curt Warner,RB,1983,22,SEA,NFL,RB,3,3,63,238,2,16,54.0,15,3.8,79.3,21.0,11,10,70,7.0,0,3,81.8,12,3.3,23.3,90.9,6.4,73,4.2,308,2,1,
WarnCu00,Curt Warner,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarnCu00,Curt Warner,RB,1988,27,SEA,NFL,RB,1,1,8,11,0,0,25.0,8,1.4,11.0,8.0,1,1,-1,-1.0,0,0,0.0,-1,1.0,-1.0,100.0,-1.0,9,1.1,10,0,0,
