player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
FiedJa00,Jay Fiedler,QB,1995,24,PHI,NFL,QB,0,0,,0,0,,0,0,,0,,0,,,,,,,,0,0,,,,0,0,0,
FiedJa00,Jay Fiedler,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FiedJa00,Jay Fiedler,QB,1998,27,MIN,NFL,QB,5,0,,3,7,42.9,41,0,0.0,1,14.3,3,42.9,19,5.9,-0.57,13.7,8.2,22.6,0,0,0.00,5.86,-0.57,0,0,0,
FiedJa00,Jay Fiedler,QB,1999,28,JAX,NFL,QB,7,1,1-0-0,61,94,64.9,656,2,2.1,2,2.1,40,50.5,25,7.0,6.45,10.8,93.7,83.5,7,47,6.93,6.03,5.53,0,0,2,
FiedJa00,Jay Fiedler,QB,2000,29,MIA,NFL,QB,15,15,10-5-0,204,357,57.1,2402,14,3.9,14,3.9,106,41.3,61,6.7,5.75,11.8,160.1,74.5,23,129,6.05,5.98,5.06,1,1,11,AP CPoY-12
FiedJa00,Jay Fiedler,QB,2001,30,MIA,NFL,QB,16,16,11-5-0,273,450,60.7,3290,20,4.4,19,4.2,152,46.1,74,7.3,6.30,12.1,205.6,80.3,27,178,5.66,6.52,5.57,4,4,13,
FiedJa00,Jay Fiedler,QB,2002,31,MIA,NFL,QB,11,10,7-3-0,179,292,61.3,2024,14,4.8,9,3.1,111,46.2,59,6.9,6.50,11.3,184.0,85.2,13,89,4.26,6.34,5.93,1,1,9,
FiedJa00,Jay Fiedler,QB,2003,32,MIA,NFL,QB,12,11,7-4-0,179,314,57.0,2138,11,3.5,13,4.1,107,42.6,59,6.8,5.65,11.9,178.2,72.4,19,126,5.71,6.04,4.95,2,3,7,
FiedJa00,Jay Fiedler,QB,2004,33,MIA,NFL,QB,8,7,1-6-0,101,190,53.2,1186,7,3.7,8,4.2,55,33.5,71,6.2,5.08,11.7,148.3,67.1,25,165,11.63,4.75,3.73,0,0,1,
FiedJa00,Jay Fiedler,QB,2005,34,NYJ,NFL,QB,2,0,,8,13,61.5,107,1,7.7,0,0.0,5,53.8,23,8.2,9.77,13.4,53.5,113.3,0,0,0.00,8.23,9.77,0,0,0,
