player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
FiedJa00,Jay Fiedler,QB,1999,28,JAX,NFL,QB,7,1,103,103,104,103,129,81,116,101,107,
FiedJa00,Jay Fiedler,QB,2000,29,MIA,NFL,QB,15,15,100,102,96,98,96,100,90,106,95,AP CPoY-12
FiedJa00,Jay Fiedler,QB,2001,30,MIA,NFL,QB,16,16,111,112,103,105,106,107,83,107,102,
FiedJa00,Jay Fiedler,QB,2002,31,MIA,NFL,QB,11,10,105,111,107,111,108,113,102,115,109,
FiedJa00,Jay Fiedler,QB,2003,32,MIA,NFL,QB,12,11,100,102,93,94,92,92,83,105,89,
FiedJa00,Jay Fiedler,QB,2004,33,MIA,NFL,QB,8,7,90,80,86,80,79,95,82,64,83,
