player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
DillCo00,Corey Dillon,RB,1997,23,CIN,NFL,RB,16,6,0,0,0,0,,0,1,1,4,0,0.0,0,0,0,,0,AP ORoY-2
DillCo00,Corey Dillon,RB,1998,24,CIN,NFL,RB,15,15,0,0,0,0,,0,2,0,0,0,0.0,0,0,0,,0,
DillCo00,Corey Dillon,RB,1999,25,CIN,NFL,RB,15,15,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,PB
DillCo00,Corey Dillon,RB,2000,26,CIN,NFL,RB,16,16,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,PB
DillCo00,Corey Dillon,RB,2001,27,CIN,NFL,RB,16,16,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,PB
DillCo00,Corey Dillon,RB,2002,28,CIN,NFL,RB,16,16,0,0,0,0,0,0,5,1,-9,0,0.0,0,0,0,0,0,
DillCo00,Corey Dillon,RB,,,,,,,,,,,,,,,,,,,,,,,,
DillCo00,Corey Dillon,RB,2004,30,NWE,NFL,RB,15,14,0,0,0,0,0,0,5,1,0,0,0.0,,,,,0,"PB,AP CPoY-5"
DillCo00,Corey Dillon,RB,2005,31,NWE,NFL,RB,12,10,0,0,0,0,0,0,1,0,0,0,0.0,,,,,0,
DillCo00,Corey Dillon,RB,2006,32,NWE,NFL,RB,16,13,0,0,0,0,0,0,2,0,0,0,0.0,,,,,0,
