player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
HockTJ00,T.J. Hockenson,TE,2022,25,MIN,NFL,TE,1,1,11,10,129,12.9,0,6,63.6,28,10.0,129.0,90.9,11.7,0,0,0,0,0.0,0.0,10,12.9,129,0,0,
HockTJ00,T.J. Hockenson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HockTJ00,T.J. Hockenson,TE,2024,27,MIN,NFL,TE,1,0,5,5,64,12.8,1,3,60.0,26,5.0,64.0,100.0,12.8,0,0,0,0,0.0,0.0,5,12.8,64,1,0,
