player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
HockTJ00,T.J. Hockenson,TE,2022,25,MIN,NFL,TE,1,1,11,10,129,6,64,6.4,65,6.5,5.8,0,0,0.0,0,115.5,0,0,0,0,0,0,
HockTJ00,T.J. Hockenson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HockTJ00,T.J. Hockenson,TE,2024,27,MIN,NFL,TE,1,0,5,5,64,3,33,6.6,31,6.2,6.6,0,0,0.0,0,158.3,0,0,0,0,0,0,
