player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
CainLy00,Lynn Cain,RB,1979,24,ATL,NFL,RB,10,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
CainLy00,Lynn Cain,RB,1980,25,ATL,NFL,RB,16,16,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,
CainLy00,Lynn Cain,RB,1981,26,ATL,NFL,RB,16,16,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,
CainLy00,Lynn Cain,RB,1982,27,ATL,NFL,RB,9,9,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
CainLy00,Lynn Cain,RB,1983,28,ATL,NFL,RB,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
CainLy00,Lynn Cain,RB,1984,29,ATL,NFL,RB,15,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
