player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
EdwaBr00,Braylon Edwards,WR,2005,22,CLE,NFL,WR,10,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,18,1.8,
EdwaBr00,Braylon Edwards,WR,2006,23,CLE,NFL,WR,16,15,0,6,0,0,0,0,0,6,0,0,0,0,0,0,36,2.3,
EdwaBr00,Braylon Edwards,WR,2007,24,CLE,NFL,WR,16,16,0,16,0,0,0,0,0,16,0,0,0,0,0,0,96,6.0,"PB,AP-2"
EdwaBr00,Braylon Edwards,WR,2008,25,CLE,NFL,WR,16,16,0,3,0,0,0,0,0,3,2,0,0,0,0,0,22,1.4,
EdwaBr00,Braylon Edwards,WR,2009,26,2TM,NFL,WR,16,15,0,4,0,0,0,0,0,4,1,0,0,0,0,0,26,1.6,
EdwaBr00,Braylon Edwards,WR,2009,26,NYJ,NFL,WR,12,11,0,4,0,0,0,0,0,4,1,0,0,0,0,0,26,2.2,
EdwaBr00,Braylon Edwards,WR,2010,27,NYJ,NFL,WR,16,15,0,7,0,0,0,0,0,7,1,0,0,0,0,0,44,2.8,
EdwaBr00,Braylon Edwards,WR,,,,,,,,,,,,,,,,,,,,,,,,
EdwaBr00,Braylon Edwards,WR,2012,29,2TM,NFL,WR,13,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,
EdwaBr00,Braylon Edwards,WR,2012,29,SEA,NFL,WR,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,
